TMDb ID,IMDb ID,Name on IMDb,Birth Name,Spouse Name,Spouse IMDb
157319,nm0181075,Franco Corsaro, Not Found , Not Found ,Not Found
157335,nm0174766,Corinne Conley,Corinne Alexandra Conley,Bonar Stuart,/name/nm1775211?ref_=nmbio_sp_1
157411,nm0482456,William Lally,William Francis Lally,William Lally,/name/nm1775211?ref_=nmbio_sp_1
157434,nm5880869,James Logan,James Edward Restalrig-Logan,James Logan,/name/nm1775211?ref_=nmbio_sp_1
157439,nm0905878,Emily Wagner, Not Found , Not Found ,Not Found
157441,nm0446780,Paula Kelly, Not Found ,Don Chaffey,/name/nm0149548?ref_=nmbio_sp_1
157457,nm0949065,Adele Yoshioka, Not Found , Not Found ,Not Found
157459,nm0431672,Jack Jozefson,Jack Joseph Auerbach,Jack Jozefson,Not Found
157488,nm0284129,Ellen Foley, Not Found ,Doug Bernstein,/name/nm1661141?ref_=nmbio_sp_1
157502,nm0431760,Israel Juarbe, Not Found , Not Found ,Not Found
157506,nm0057715,Robert V. Barron, Not Found ,Dayna Pearson,Not Found
157543,nm0245441,Patty Freedman,Patricia Dworkin,David Jolliffe,/name/nm0427174?ref_=nmbio_sp_1
157549,nm0020098,Tom Allard,Thomas LeRoy Allard II,Tom Allard,/name/nm0427174?ref_=nmbio_sp_1
157568,nm0732187,Diane Robin, Not Found ,John Johnson,Not Found
157579,nm0730140,Richard Roat, Not Found , Not Found ,Not Found
157602,nm0621363,James Nardini, Not Found , Not Found ,Not Found
157612,nm0654365,Gary Owens,Gary Bernard Altman,Arleta Lee Markell,Not Found
157617,nm0448824,Paul Kent, Not Found , Not Found ,Not Found
157618,nm0790401,Pearl Shear,Pearl Gilbert,Pearl Shear,Not Found
157626,nm0700130,Don Pugsley, Not Found , Not Found ,Not Found
157633,nm0705014,Jan Rabson, Not Found ,Cindy Akers,/name/nm2100303?ref_=nmbio_sp_1
157639,nm0775623,Peter Schrum,Paul Richard Schrum,Maureen,Not Found
157641,nm0748017,Blanche Rubin,Blanche Mintzer,Blanche Rubin,Not Found
157660,nm0052433,Jack Bannon,John James Bannon,Ellen Travolta,/name/nm0871454?ref_=nmbio_sp_1
157703,nm0250252,Paddi Edwards,Patricia Mary Ursula Edwards,Paddi Edwards,/name/nm0871454?ref_=nmbio_sp_1
157790,nm0507270,Howard Lew Lewis, Not Found ,Anna Goodall,Not Found
157826,nm0941983,Glenn Wrage, Not Found , Not Found ,Not Found
157865,nm1930256,Philippe Spall, Not Found , Not Found ,Not Found
157936,nm0555462,Karen Maruyama, Not Found , Not Found ,Not Found
157942,nm0806277,James Sloyan,James Joseph Sloyan,Deirdre Lenihan,/name/nm0501911?ref_=nmbio_sp_1
157954,nm0914424,Tuc Watkins,Charles Curtis Watkins III,Tuc Watkins,/name/nm0501911?ref_=nmbio_sp_1
157969,nm0329517,Michael Goodwin, Not Found , Not Found ,Not Found
157976,nm0444432,Donna Keegan, Not Found , Not Found ,Not Found
157996,nm0921696,Danny Weselis, Not Found , Not Found ,Not Found
158015,nm0312564,Rhoda Gemignani, Not Found , Not Found ,Not Found
158037,nm0164441,Roger Clark,Wister Somers Clark,Jan Wiley,/name/nm0928844?ref_=nmbio_sp_1
158079,nm0921884,Jessica Wesson, Not Found , Not Found ,Not Found
158124,nm0105232,Richard Branson,Richard Charles Nicholas Branson,Joan Templeman,Not Found
158134,nm0842303,Shane Sweet,Christopher Shane Sweet,Shane Sweet,Not Found
158152,nm0551848,James Martin Jr.,James Walker Martin Jr,James Martin Jr.,Not Found
158205,nm0502360,Rick Lenz, Not Found ,Linda Kurth,Not Found
158278,nm0527744,Franc Luz, Not Found ,Barbara Marineau,/name/nm0547571?ref_=nmbio_sp_1
158287,nm0806689,Patsy Smart,Patricia Doris Smart,Patsy Smart,/name/nm0547571?ref_=nmbio_sp_1
158293,nm0748133,Murray Rubin, Not Found , Not Found ,Not Found
158459,nm0157461,Jeremy Child,3rd Bt Sir Coles John Jeremy Child,Elizabeth Morgan,Not Found
158465,nm0654334,Chris Owens,Christopher Bradley Owens,Tara Parker,Not Found
158560,nm0157294,Byron Chief-Moon, Not Found , Not Found ,Not Found
158567,nm0224423,Jason Diablo, Not Found , Not Found ,Not Found
158596,nm0419363,Christina Jastrzembska, Not Found , Not Found ,Not Found
158644,nm1835553,Alex Ferguson, Not Found , Not Found ,Not Found
158655,nm0367762,Ellie Harvie,Elinor Anne Harvie,Ellie Harvie,Not Found
158656,nm0556660,Dan Mason, Not Found , Not Found ,Not Found
158674,nm0958250,Marc Zuber, Not Found , Not Found ,Not Found
158696,nm0402105,Paul Humpoletz,Herbert Paul Humpoletz,Paul Humpoletz,Not Found
158700,nm0819532,Hart Sprager,Hart Gregore Sprager,Hart Sprager,Not Found
158713,nm0703791,Chance Quinn, Not Found , Not Found ,Not Found
158739,nm0007984,Jamie Abbott, Not Found , Not Found ,Not Found
158747,nm0929840,JoAnn Willette, Not Found ,Mark Amato,/name/nm0024169?ref_=nmbio_sp_1
158765,nm0798620,Ruth Silveira,Ruth Ellen Silveira,Richard Marion,/name/nm0548003?ref_=nmbio_sp_1
158804,nm0440488,Jean Kasem,Jean Thompson,Casey Kasem,/name/nm0440487?ref_=nmbio_sp_1
158810,nm0619990,Kellye Nakahara, Not Found ,David Wallet,Not Found
158814,nm0377760,Carol Ann Henry, Not Found , Not Found ,Not Found
158825,nm0325607,Michael Goldfinger, Not Found , Not Found ,Not Found
158830,nm0722223,Simon Rhee,Minhi Y. Rhee,Simon Rhee,Not Found
158904,nm0420942,Paul Jenkins, Not Found ,Sally Kemp,Not Found
158905,nm0634653,Clare Torao, Not Found , Not Found ,Not Found
158916,nm0731805,Dennis Robertson, Not Found , Not Found ,Not Found
158920,nm0445728,Michael Keller, Not Found , Not Found ,Not Found
159000,nm0550862,Edward Marshall, Not Found , Not Found ,Not Found
159013,nm0191993,Don Cummins, Not Found , Not Found ,Not Found
159024,nm0876166,Paul Tuerpe, Not Found , Not Found ,Not Found
159025,nm0121551,Jim Burk,James Haskell Burk,Jim Burk,Not Found
159041,nm0224242,Joe Di Reda,Joseph James Direda,Adele Palacios,/name/nm1238546?ref_=nmbio_sp_1
159047,nm0686861,Howard Platt,Howard Thomas Platt,Gloria Parker,/name/nm0662277?ref_=nmbio_sp_1
159056,nm0017372,Antony Alda,Antonio D'Abruzzo,Loretta S Carrell,Not Found
159057,nm0870257,Alan Toy, Not Found ,Theresa Karanik,/name/nm0438900?ref_=nmbio_sp_1
159078,nm0263189,Roy Evans, Not Found , Not Found ,Not Found
159108,nm0602220,Rummel Mor,Rummel Mor Bautista,Rummel Mor,Not Found
159112,nm5925474,Larry Ward,Lawrence Anderson Ward,Larry Ward,Not Found
159159,nm0650542,David Orr,David Elliott Orr,David Orr,Not Found
159205,nm0330240,Hannah Gordon,Hannah Campbell Grant Gordon,Norman Warwick,/name/nm0913241?ref_=nmbio_sp_1
159264,nm0894583,Guy Verney,Guy Hill,Joan Verney,/name/nm0894584?ref_=nmbio_sp_1
159300,nm0682334,Denney Pierce, Not Found , Not Found ,Not Found
159381,nm1276956,Kavita Patil, Not Found , Not Found ,Not Found
159394,nm0341227,Jennifer Griffin, Not Found , Not Found ,Not Found
159456,nm0651296,Jim Ortlieb,James Ortlieb,Mimi Devens-Ortlieb,/name/nm6214236?ref_=nmbio_sp_1
159503,nm0889198,Marc Vann, Not Found ,Mary Easterling,Not Found
159549,nm0217418,Jay Della,Jay Anthony Fiondella,Jay Della,Not Found
159552,nm0370372,Joe Haworth, Not Found , Not Found ,Not Found
159555,nm0891550,Carol Veazie,Carol Eberts,Carol Veazie,Not Found
159611,nm0132100,Frank Campanella, Not Found , Not Found ,Not Found
159788,nm0571485,Bill McKenzie,William Daniel McKenzie,Bill McKenzie,Not Found
159887,nm0632530,Joe Nipote, Not Found , Not Found ,Not Found
159907,nm0391218,Tommy Hollis,Tommy Janor Hollis,Tommy Hollis,Not Found
159936,nm0168387,Brad Grunberg,Bradley Herman Grunberg,Brad Grunberg,Not Found
159940,nm0485554,Shawn Patrick Lane, Not Found ,Alisa Hensley,/name/nm0378148?ref_=nmbio_sp_1
159948,nm0254323,Shan Elliot, Not Found , Not Found ,Not Found
160010,nm0495023,Damien Leake, Not Found , Not Found ,Not Found
160060,nm0727105,Larry Riley, Not Found , Not Found ,Not Found
160236,nm0615068,John Murray, Not Found , Not Found ,Not Found
160239,nm0672127,Edmund Penney,Edmund Freeman Penney,Evangeli Archer,Not Found
160250,nm0264660,Nanette Fabray,Ruby Nanette Bernadette Theresa Fabares,Ranald MacDougall,/name/nm0532030?ref_=nmbio_sp_1
160261,nm0072946,Lee Benton,Rosa Lee Benton,Lee Benton,/name/nm0532030?ref_=nmbio_sp_1
160328,nm0826523,Helen Stenborg,Helen Joan Stenborg,Barnard Hughes,/name/nm0400464?ref_=nmbio_sp_1
160335,nm0117165,Lee Bryant, Not Found , Not Found ,Not Found
160339,nm0564883,John McCann, Not Found , Not Found ,Not Found
160343,nm0543794,John Mansfield,John Chacamaty,Patty Anderson,Not Found
160347,nm0469809,Robert Krantz,Haralambos Karountzos,Robert Krantz,Not Found
160356,nm0171740,Barbara Collentine,Barbara Ann Collentine,Richard Bull,/name/nm0119993?ref_=nmbio_sp_1
160374,nm0810032,Steven Smith, Not Found , Not Found ,Not Found
160414,nm0882139,David Ursin, Not Found , Not Found ,Not Found
160426,nm0744387,Paul Rossilli, Not Found , Not Found ,Not Found
160474,nm0123358,Wayne Burson,Wayne Woodmansee,Polly Burson,/name/nm0123357?ref_=nmbio_sp_1
160483,nm0015826,Marc Alaimo,Michael Anthony Alaimo,Karla Groseclos,Not Found
160494,nm0115318,Robert Broyles, Not Found , Not Found ,Not Found
160510,nm0828676,Paul Stevens, Not Found , Not Found ,Not Found
160532,nm0204410,D'Mitch Davis, Not Found , Not Found ,Not Found
160595,nm0521087,George Loros,George Kandiloros,George Loros,Not Found
160598,nm0286987,Peter Forster, Not Found ,Jennifer Raine,/name/nm0706980?ref_=nmbio_sp_1
160600,nm0366159,Bill Hart,Billy Gene Welch,Rina Solowitz,Not Found
160627,nm0205522,Susan Davis, Not Found , Not Found ,Not Found
160707,nm0711564,Jay Rasumny, Not Found , Not Found ,Not Found
160728,nm0248010,Al Eben, Not Found ,Sylvia Kunin,/name/nm1122691?ref_=nmbio_sp_1
160816,nm0339589,Julie Gregg,Beverly Scalzo,Julie Gregg,/name/nm1122691?ref_=nmbio_sp_1
160849,nm0689210,Charlene Polite,Charlene Ann Miller,Ramon Bieri,/name/nm0081560?ref_=nmbio_sp_1
160868,nm0575486,Michael Medeiros, Not Found , Not Found ,Not Found
160888,nm0051916,Joy Bang,Joy Wener,Paul Bang,Not Found
160942,nm0821806,Scott Stambler, Not Found , Not Found ,Not Found
160947,nm0942687,Norman Wright,Norman Hall Wright,Norman Wright,Not Found
160969,nm0881518,Morgan Upton,Richard Morgan Upton,Morgan Upton,Not Found
160970,nm0296135,Lou Frizzell,Louis Francis Frizzell Jr.,Lou Frizzell,Not Found
161030,nm0119805,Ray Buktenica, Not Found , Not Found ,Not Found
161191,nm0654396,John Owens, Not Found , Not Found ,Not Found
161279,nm0618834,Arthur H. Nadel, Not Found , Not Found ,Not Found
161285,nm0586683,Joe Miksak, Not Found , Not Found ,Not Found
161301,nm0258353,Tony Epper,John Anthony Epper,Donna,Not Found
161318,nm0910054,Jerry Walter,Jerome Walter,Jerry Walter,Not Found
161360,nm0620501,Al Nalbandian, Not Found , Not Found ,Not Found
161371,nm0049056,Ed Bakey,William Edward Baekey,Anita Susemihl Bakey,Not Found
161382,nm0907106,Regina Waldon, Not Found , Not Found ,Not Found
161405,nm0835821,Norman Stuart, Not Found , Not Found ,Not Found
161408,nm0811824,Ron Soble, Not Found , Not Found ,Not Found
161411,nm0142420,Betty Carvalho, Not Found , Not Found ,Not Found
161418,nm0895976,John Vick, Not Found , Not Found ,Not Found
161424,nm0059712,Michael Baseleon, Not Found , Not Found ,Not Found
161433,nm0552038,Cass Martin, Not Found , Not Found ,Not Found
161438,nm0323813,Mark Goddard,Charles Harvey Goddard,Evelyn Pezzulich,Not Found
161441,nm0640172,Susan O'Connell, Not Found , Not Found ,Not Found
161452,nm0921880,Eileen Wesson,Eileen Winifred Wesson,Eileen Wesson,Not Found
161503,nm0390612,Bert Holland,Bertram Charles Holland,Bert Holland,Not Found
161541,nm0187181,Curtis Credel,Curtis Ray Credle,Donna Coleman Credle,Not Found
161599,nm0084234,Gary Bisig, Not Found , Not Found ,Not Found
161647,nm0827689,James Lemp,Bernard Louis Lemp III,James Lemp,Not Found
161650,nm0402723,Barbara Hunter, Not Found , Not Found ,Not Found
161681,nm0865845,Michael Tolan,Seymour Tuchow,Rosemary Forsyth,/name/nm0287071?ref_=nmbio_sp_1
161701,nm0873757,Bobby Troup,Robert William Troup Jr.,Julie London,/name/nm0518728?ref_=nmbio_sp_1
161702,nm0730804,Al Roberts,Alston Whitey Roberts,Al Roberts,/name/nm0518728?ref_=nmbio_sp_1
161724,nm0729480,Julian Rivero,Frederick Julian B. Rivero,Isobel Thomas,Not Found
161738,nm0922427,David Westberg, Not Found , Not Found ,Not Found
161741,nm0201045,Georgine Darcy,Georgine F. Werger,Byron Palmer,/name/nm0658148?ref_=nmbio_sp_1
161764,nm0373593,Wayne Heffley,Arnold Wayne Heffley Jr.,Lynne Dalton,Not Found
161766,nm0183228,Bill Couch,William Couch,Bill Couch,Not Found
161783,nm0638794,Ron Nyman,Ronald Nyman,Ron Nyman,Not Found
161787,nm0454966,Kip King,Jerome Charles Kattan,Hajnalka E. Biro,Not Found
161794,nm0004227,Dick Ziker,Richard John Ziker,Dick Ziker,Not Found
161795,nm0943593,Walter Wyatt,Walter Clarke Wyatt,Walter Wyatt,Not Found
161806,nm0135622,Ahna Capri,Anna Marie Nanasi,Ahna Capri,Not Found
161819,nm0550626,Michele Marsh,Michele Noelle Buhler,Peter Szabadi,Not Found
161823,nm0045651,Alice Backes,Alice Mayrine Backes,Milton Citron,/name/nm0162929?ref_=nmbio_sp_1
161824,nm0573510,Pamela McMyler,Pamela Jo McMyler,Pamela McMyler,/name/nm0162929?ref_=nmbio_sp_1
161825,nm0740001,Ronnie Rondell Jr.,Ronald Reid Rondell,Ronnie Rondell Jr.,/name/nm0162929?ref_=nmbio_sp_1
161860,nm0193681,Carlton Cuse,Arthur Carlton Cuse,Carlton Cuse,/name/nm0162929?ref_=nmbio_sp_1
161867,nm0637038,Don Novello, Not Found ,Kathleen Dieterich,Not Found
161912,nm0537567,Robert Mailhouse,Robert Kenneth Mailhouse,Catherine Mailhouse,Not Found
161932,nm0001755,Suzanne Somers,Suzanne Marie Mahoney,Alan Hamel,/name/nm0357519?ref_=nmbio_sp_1
161961,nm0711110,Jim Rash, Not Found , Not Found ,Not Found
161969,nm0821126,Paul Stader, Not Found ,Marilyn Stader,/name/nm0595382?ref_=nmbio_sp_1
161970,nm0463259,Don Kohler, Not Found , Not Found ,Not Found
161975,nm0017628,Mari Aldon,Mari A. Aldon,Tay Garnett,/name/nm0307819?ref_=nmbio_sp_1
162007,nm0037322,Frank Arrigo, Not Found , Not Found ,Not Found
162061,nm0747933,Phil Rubenstein,Phillip Martin Rubenstein,Joan,Not Found
162074,nm0338413,William E. Green, Not Found , Not Found ,Not Found
162085,nm0723466,John Rice, Not Found , Not Found ,Not Found
162110,nm0374863,Harriet B. Helberg,Harriet Birnbaum,Sandy Helberg,/name/nm0374864?ref_=nmbio_sp_1
162127,nm0357853,Frank Hamilton,Donald Clayton Hamilton,Frank Hamilton,/name/nm0374864?ref_=nmbio_sp_1
162152,nm0449162,Nicholas Kepros, Not Found , Not Found ,Not Found
162235,nm0415205,Jeffrey Jacquet, Not Found , Not Found ,Not Found
162323,nm0327059,Mike Gomez, Not Found , Not Found ,Not Found
162331,nm0569598,Terence McGovern,Terence Sean McGovern,Molly Blaisdell,Not Found
162432,nm0041832,Charles Augins, Not Found , Not Found ,Not Found
162532,nm0458161,Jack Klaff, Not Found , Not Found ,Not Found
162556,nm0777456,Steven Schwartz, Not Found , Not Found ,Not Found
162606,nm0657315,Dennis Paladino,Dennis Anthony Paladino,Barbara A Starkie,Not Found
162610,nm0830198,Ryan Stiles,Ryan Lee Stiles,Pat McDonald,Not Found
162615,nm0831550,Fred Stoller, Not Found , Not Found ,Not Found
162733,nm0411304,Seth Isler,Seth Eric Isler,China Kantner,/name/nm0437935?ref_=nmbio_sp_1
162869,nm0164913,Michael Francis Clarke, Not Found , Not Found ,Not Found
162896,nm0064277,Susan Beaubian, Not Found , Not Found ,Not Found
162923,nm0552815,Millicent Martin,Millicent Mary Lillian Martin,Marc Alexander,Not Found
162924,nm0679018,Penny Peyser, Not Found ,Doug McIntyre,/name/nm1280397?ref_=nmbio_sp_1
162940,nm0602813,Rob Moran,Roberto Morán Martínez,Julie Moran,/name/nm0602888?ref_=nmbio_sp_1
163159,nm0291670,Laurie Franks, Not Found ,Philip Bruns,/name/nm0116575?ref_=nmbio_sp_1
163280,nm0200491,Yelena Danova, Not Found , Not Found ,Not Found
163290,nm0175919,Tim Considine,Timothy Daniel Considine,Willette Hunt,Not Found
163326,nm0462111,Arthur Kober, Not Found ,Margaret Frohnknecht,Not Found
163330,nm0292796,John Frederick,Frederick Stiffler Jr.,John Frederick,Not Found
163340,nm0795358,Craig Shreeve, Not Found , Not Found ,Not Found
163361,nm0321469,Kathryn Givney,Kathryn Givney Connolly,Francis A Connolly,Not Found
163368,nm0547300,Rose Marie,Rose Marie Mazetta,Bobby Guy,/name/nm1672622?ref_=nmbio_sp_1
163431,nm0279310,Ted Fish,Theodore Thurlow Fish,Ted Fish,/name/nm1672622?ref_=nmbio_sp_1
163438,nm0525304,Bill Luhrs, Not Found , Not Found ,Not Found
163441,nm0468967,Steven Kozlowski,Steven Joseph Kozlowski,Steven Kozlowski,Not Found
163459,nm0568735,Michael McFall, Not Found , Not Found ,Not Found
163663,nm0806505,Neva Small, Not Found ,Dr. Frederic Charles Fenig,Not Found
163664,nm0860632,Richard Thompson,Richard Lester Thompson,Auril Thompson,/name/nm0669487?ref_=nmbio_sp_1
163708,nm0085959,Susan Blackwell, Not Found , Not Found ,Not Found
163742,nm0074672,Ron Berglas, Not Found , Not Found ,Not Found
163795,nm0746607,Stephen Rowe, Not Found , Not Found ,Not Found
163825,nm0912570,Rick Warner, Not Found , Not Found ,Not Found
163851,nm0566576,Michael McCormick, Not Found ,Alison Bevan,Not Found
163930,nm0874397,Victor Truro, Not Found , Not Found ,Not Found
163979,nm0395612,John Horton, Not Found , Not Found ,Not Found
164131,nm1677477,Marin Ireland,Marin Yvonne Ireland,Marin Ireland,Not Found
164416,nm0109329,Fran Brill,Frances Joan Brill,Fran Brill,Not Found
164449,nm0712673,Hardy Rawls, Not Found , Not Found ,Not Found
164640,nm0053382,Ellen Barber, Not Found , Not Found ,Not Found
164648,nm0874307,Christopher Trumbo, Not Found ,Nancy Escher,Not Found
164652,nm0524887,John Ludin, Not Found , Not Found ,Not Found
164669,nm0142576,Randall Carver, Not Found ,Shelley Herman,/name/nm1126158?ref_=nmbio_sp_1
164683,nm0171558,Rik Colitti, Not Found , Not Found ,Not Found
164696,nm2642560,Lassie, Not Found , Not Found ,Not Found
164705,nm0820519,Jon St. Elwood,John Elwood,Jon St. Elwood,Not Found
164730,nm0297732,Jerry Fujikawa,Hatsuo Fujikawa,Marion Gates,Not Found
164738,nm0384227,Elizabeth Hill, Not Found ,King Vidor,/name/nm0896542?ref_=nmbio_sp_1
164770,nm0894678,Irene Vernon,Irene Vergauwen,Emmanuel Rosenberg,Not Found
164778,nm0156243,Diana Chesney, Not Found , Not Found ,Not Found
164779,nm0133936,Mary Grace Canfield, Not Found ,John Theodore Bischof,Not Found
164783,nm0722690,Renie Riano, Not Found , Not Found ,Not Found
164785,nm0569406,Owen McGiveney, Not Found , Not Found ,Not Found
164809,nm0829261,Charles Stewart, Not Found , Not Found ,Not Found
164974,nm0112201,Ralph Brooks,Charles Emil Muller,Ralph Brooks,Not Found
164975,nm0495396,Norman Leavitt,Norman Turner Leavitt,Norman Leavitt,Not Found
164987,nm0932617,Beverly Wills,Beverly Josephine Williams,Martin Colbert,Not Found
165082,nm0390696,Gladys Holland, Not Found ,Bill Zuckert,/name/nm0958451?ref_=nmbio_sp_1
165086,nm0392092,Wendell Holmes,Oliver Wendell Holmes,Adrienne Marden,/name/nm0546255?ref_=nmbio_sp_1
165111,nm0193253,Barry Curtis,Barry Alan Curtis,Julie Ann Nielsen,Not Found
165132,nm0389934,Mary Alan Hokanson, Not Found , Not Found ,Not Found
165148,nm0792444,Fred Sherman,Clarence E. Kolegraff,Fred Sherman,Not Found
165166,nm0571173,John McKee, Not Found , Not Found ,Not Found
165172,nm0331035,Annette Gorman, Not Found , Not Found ,Not Found
165282,nm0570205,Harp McGuire,Henry Herbert McGuire,Harp McGuire,Not Found
165364,nm0424499,Andray Johnson, Not Found , Not Found ,Not Found
165402,nm0046483,Regina Baff, Not Found , Not Found ,Not Found
165458,nm0170507,Corinne Cole,Corinne Elaine Kegley,George Sidney,/name/nm0796645?ref_=nmbio_sp_1
165473,nm0425474,Justine Johnston, Not Found , Not Found ,Not Found
165481,nm0870595,Rick Traeger,Richard Arthur Traeger,Siegrid,Not Found
165517,nm0887464,Vincent Van Lynn,Vincent Joseph Herth,Vincent Van Lynn,Not Found
165524,nm0876564,William Tunberg, Not Found , Not Found ,Not Found
165525,nm0935483,Dick Winslow,Richard Winslow Johnson,Shirley,Not Found
165545,nm0761664,Nadia Sanders, Not Found ,Dante DiPaolo,/name/nm0228099?ref_=nmbio_sp_1
165584,nm0401000,Whitey Hughes,Robert James Hughes,Dotti,Not Found
165586,nm0021754,James Almanzar,James Roland Almanzar,James Almanzar,Not Found
165590,nm0327050,Marie Gomez, Not Found , Not Found ,Not Found
165660,nm0514507,Eddie Little Sky, Not Found ,Dawn Little Sky,/name/nm0514506?ref_=nmbio_sp_1
165661,nm0537167,Mike Mahoney,Michael G. Mahoney,Mike Mahoney,/name/nm0514506?ref_=nmbio_sp_1
165686,nm0103584,Buff Brady,John Brady,Buff Brady,/name/nm0514506?ref_=nmbio_sp_1
165708,nm0118504,Robert Buckingham, Not Found , Not Found ,Not Found
165715,nm2134910,Gary Shaw, Not Found , Not Found ,Not Found
165734,nm0140806,Eddie Carroll,Edward Eleniak,Carolyn Springer,Not Found
165744,nm0255209,Joy Ellison, Not Found ,Dino Dos Santos,/name/nm1326778?ref_=nmbio_sp_1
